,CustomerID,Recency,Frequency,MonetaryValue,R,F,M,RFM_Segment_Concat,RFM_Score,OfferId,OfferName,OfferType,Offer Category,OfferContent,Offer Channel,Points_x,ExclusionCategory,BenefitType,Point Type,Program Code,Program Name,ProgramTier,Program Point Type,Product Category,Product Code,Product Name,Season,Month,Week Day,Holiday,Week End,Birth Day,Wedding Anniversary ,Duration,Start Date,End Date,Partner Category,Partner Code,Partner Name,Partner Type,Targetted Nationality,Targetted Preference Group,Targetted Type,Targetted Channel,CustomerGender,CustomerCountry,OfferTransactionDate,TransactionAmount,Points_y,Accrual,Redemption,CustomerTier,OfferTier,CustomerAge,OSD,OED,InvoiceDate
2116,56283,93,15,31450,2,5,2,252,9.0,O0006,Member Only - Spring 20,Accruals ,Promotions,Redeem new products listed exclusively for members - Sprint Sale 2020,Mobile,200,,Points,Promotional Status Credits,PSC,Points Related Promotions,Gold,,,,Member Only Offers,Fall 2020,Dec,,,,,,,2019-06-01,2019-08-31,Air,Luftansa,Luftansa,Airlines,US,Individuals,,,U,IN,2019-08-12,3800,200,1,0,Bronze,Gold,37,2019-06-01,2019-08-31,2019-08-12
2117,56283,93,15,31450,2,5,2,252,9.0,O0005,Member Only - Early Birds 50,Accruals ,Promotions,Redeem new products listed exclusively for members- First 50,Mobile,100,,Points,Promotional Status Credits,PSC,Points Related Promotions,Gold,,,,Member Only Offers,Fall 2020,Dec,,New Year,,,,,2019-06-01,2019-08-31,Air,Luftansa,Luftansa,Airlines,US,Corporates,,Mobile,U,IN,2019-07-25,1600,100,1,0,Bronze,Gold,37,2019-06-01,2019-08-31,2019-07-25
2118,56283,93,15,31450,2,5,2,252,9.0,O0022,Redeem your Starbucks Reward,Redemption,Redeem,Gain/Acrue 300 points and redeem your Starbucks Reward,Web,300,,Cash,,FFP,Frequent Flyer Program,Gold,,,,Starbucks offers,Winter,,,,,,,,2019-07-01,2019-12-31,,SB,Starbucks,Eat,US,Individuals,,web,U,IN,2019-08-22,5400,300,1,0,Bronze,Gold,37,2019-07-01,2019-12-31,2019-08-22
2119,56283,93,15,31450,2,5,2,252,9.0,O0080,Earn 300K Bonus miles with ABC,,Points,"Earn 30,000 bonus miles when you book a vacation to Costa Rica.",Web,300,,Points,,FFP,Frequent Flyer Program,Gold,,,,,Holiday,,,Vacation,,,,,2019-01-01,2019-03-31,Air,AA,ABC Card,Credit Card,US,Individuals,,,U,IN,2019-01-24,4800,300,1,0,Bronze,Gold,37,2019-01-01,2019-03-31,2019-01-24
2120,56284,57,14,31150,2,4,2,242,8.0,O0016,Target 10,,Discounts,10% Discount on your next Target Store Visit,Web,100,,Discounts,,FFP,Frequent Flyer Program,Bronze,,,,Target Discounts,,,,,,,,,2019-07-01,2019-08-31,,TC,Target Corp,Retail,,,,,U,IN,2019-08-09,1700,100,1,0,Bronze,Bronze,31,2019-07-01,2019-08-31,2019-08-09
2121,56284,57,14,31150,2,4,2,242,8.0,O0019,Walmart 10,,Discounts,10% Discount on your next Walmart Store Visit,Web,100,,Discounts,,FFP,Frequent Flyer Program,Bronze,,,,walmart discounts,,,,,,,,,2019-07-01,2019-12-31,,TC,Walmart Corp,Retail,,,,,U,IN,2019-08-06,1200,100,1,0,Bronze,Bronze,31,2019-07-01,2019-12-31,2019-08-06
2122,56284,57,14,31150,2,4,2,242,8.0,O0020,Walmart 15,,Discounts,15% Discount on your next Walmart Store Visit,Web,100,,Discounts,,FFP,Frequent Flyer Program,Bronze,,,,walmart discounts,,,,,,,,,2019-07-01,2019-12-31,,TC,Walmart Corp,Retail,,,,,U,IN,2019-09-06,1500,100,1,0,Bronze,Bronze,31,2019-07-01,2019-12-31,2019-09-06
2123,56284,57,14,31150,2,4,2,242,8.0,O0026,Earn 2x with Chase Sapphire Preferred,,Points,Earn 2x Points on All Travel and Dining Purchases [$300],Social Media,100,,Points,,FFP,Frequent Flyer Program,Bronze,,,UU,Uber,Winter 21,Feb,,,Weekend Offers,,,,2019-01-01,2019-05-31,,UU,Uber,Cab,US,Individuals,,Social Media,U,IN,2019-03-18,1100,100,1,0,Bronze,Bronze,31,2019-01-01,2019-05-31,2019-03-18
2124,56284,57,14,31150,2,4,2,242,8.0,O0030,Buy & Earn Miles with ABC,,Points,"Buy miles now, together sooner. Earn up to 120,000 bonus miles when you buy or gift ABC miles",Web,200,,Points,,FFP,Frequent Flyer Program,Bronze,,,,,Holiday,,,Vacation,,,,,2019-07-01,2019-10-31,Air,AA,ABC Card,Credit Card,US,Individuals,,,U,IN,2019-10-18,2600,200,1,0,Bronze,Bronze,31,2019-07-01,2019-10-31,2019-10-18
2125,56284,57,14,31150,2,4,2,242,8.0,O0038,35% with Budget,,Discounts,Save up to 35% with Budget,Web,100,,Discounts,,FFP,Frequent Flyer Program,Bronze,,,BJT,Budget,Holiday,,,Vacation,,,,,2019-07-01,2019-10-31,Non Air,BJT,Budget,Cab,US,All,,Web,U,IN,2019-08-30,2000,100,1,0,Bronze,Bronze,31,2019-07-01,2019-10-31,2019-08-30
2126,56284,57,14,31150,2,4,2,242,8.0,O0041, à la carte - Food & Bev- Wine,,Discounts,Get 10% off on F&B-Wine,Web,100,not for <18 years of age,Discounts,,,Frequent Flyer Program,Bronze,,,FBW,wine,,,,,,Birthday,Anniversary,,2019-01-01,2019-03-31,Air,AA,American Airways,Air,US,Individuals,,Web,U,IN,2019-02-04,1100,100,1,0,Bronze,Bronze,31,2019-01-01,2019-03-31,2019-02-04
2127,56284,57,14,31150,2,4,2,242,8.0,O0047,TI 10,,Discounts,10$ discount on Travel Insurance with TT insurance,Web,50,,Discounts,,,Frequent Flyer Program,Bronze,,,TI,TT Insurance,,,,,,Birthday,Anniversary,,2019-09-01,2019-10-31,Non Air,TI,TT Insurance,Insurance,US,Individuals,,Web,U,IN,2019-10-31,950,50,1,0,Bronze,Bronze,31,2019-09-01,2019-10-31,2019-10-31
2128,56284,57,14,31150,2,4,2,242,8.0,O0075,Earn 3x with Chase Platinum Preferred,,Points,Earn 3x Points on All Travel and Dining Purchases [$300],Social Media,100,,Points,,FFP,Frequent Flyer Program,Bronze,,,EXP,Expedia,Winter 23,Feb,,,Weekend Offers,,,,2019-01-01,2019-03-31,Non Air,EXP,Expedia,Booking ,US,Individuals,,Social Media,U,IN,2019-01-12,1900,100,1,0,Bronze,Bronze,31,2019-01-01,2019-03-31,2019-01-12
2129,56284,57,14,31150,2,4,2,242,8.0,O0092,Marriot 20,,Discounts,20% discount at Marriot,Mobile,50,,Discounts,,,Frequent Flyer Program,Bronze,,,MM,Marriot,,,,,,Birthday,Anniversary,,2019-01-01,2019-03-31,Non Air,MM,Marriot,Hotel,US,Individuals,,Web,U,IN,2019-01-05,700,50,1,0,Bronze,Bronze,31,2019-01-01,2019-03-31,2019-01-05
2130,56284,57,14,31150,2,4,2,242,8.0,O0006,Member Only - Spring 20,Accruals ,Promotions,Redeem new products listed exclusively for members - Sprint Sale 2020,Mobile,200,,Points,Promotional Status Credits,PSC,Points Related Promotions,Gold,,,,Member Only Offers,Fall 2020,Dec,,,,,,,2019-06-01,2019-08-31,Air,Luftansa,Luftansa,Airlines,US,Individuals,,,U,IN,2019-07-14,4000,200,1,0,Bronze,Gold,31,2019-06-01,2019-08-31,2019-07-14
2131,56284,57,14,31150,2,4,2,242,8.0,O0103,SeniorFirst Winter 20,,Discounts,Guests' age 65 and older are eligible for  20% discount for select Hotel rooms.,Mobile,300,Not for below 55 years,Discounts,Senior Citizens Offers,SCO,Frequent Flyer Program,Gold,,,SCO,Senior Citizens Discounts,Winter,,,,,Birthday,,,2019-12-01,2020-01-31,Non Air,MM,Marriot,Hotel,US,Senior Citizens,,Web,U,IN,2019-12-06,5400,300,1,0,Bronze,Gold,31,2019-12-01,2020-01-31,2019-12-06
2132,56284,57,14,31150,2,4,2,242,8.0,O0005,Member Only - Early Birds 50,Accruals ,Promotions,Redeem new products listed exclusively for members- First 50,Mobile,100,,Points,Promotional Status Credits,PSC,Points Related Promotions,Gold,,,,Member Only Offers,Fall 2020,Dec,,New Year,,,,,2019-06-01,2019-08-31,Air,Luftansa,Luftansa,Airlines,US,Corporates,,Mobile,U,IN,2019-08-27,1000,100,1,0,Bronze,Gold,31,2019-06-01,2019-08-31,2019-08-27
2133,56284,57,14,31150,2,4,2,242,8.0,O0080,Earn 300K Bonus miles with ABC,,Points,"Earn 30,000 bonus miles when you book a vacation to Costa Rica.",Web,300,,Points,,FFP,Frequent Flyer Program,Gold,,,,,Holiday,,,Vacation,,,,,2019-01-01,2019-03-31,Air,AA,ABC Card,Credit Card,US,Individuals,,,U,IN,2019-01-12,6000,300,1,0,Bronze,Gold,31,2019-01-01,2019-03-31,2019-01-12
2134,56285,51,7,37900,2,2,3,223,7.0,O0001,Early Access Offer,Accruals ,Promotions,New Product that’s not officially Launched,Loyalty Membership,50,,Points,Loyalty Bonus Status Credits,EAP,Early Access Program,Bronze,TLBS,,P1,Product 1,Summer 2020,April ,,,,,,,2019-06-01,2019-08-31,Air,QF,Qantas Airways,,Europe,Corporates,,Credit Card,U,IN,2019-06-29,600,50,1,0,Saphire,Bronze,47,2019-06-01,2019-08-31,2019-06-29
2135,56285,51,7,37900,2,2,3,223,7.0,O0048,Early Bird  Offer,,Promotions,New Product that’s not officially Launched,Loyalty Membership,50,not for <18 years of age,Points,Loyalty Bonus Status Credits,EAP,Early Access Program,Bronze,TLBS,,P1,Product 1,Summer 2020,April ,,,,,,,2019-01-01,2019-03-31,Air,QF,Qantas Airways,,Europe,Corporates,,Credit Card,U,IN,2019-01-14,700,50,1,0,Saphire,Bronze,47,2019-01-01,2019-03-31,2019-01-14
2136,56285,51,7,37900,2,2,3,223,7.0,O0028,Earn 2x with Chase Sapphire Preferred,,Points,Earn 2x Points on All Travel and Dining Purchases [$300],Social Media,50,,Points,,FFP,Frequent Flyer Program,Bronze,,,EXP,Expedia,Winter 23,Feb,,,Weekend Offers,,,,2019-01-01,2019-05-31,Non Air,EXP,Expedia,Booking ,US,Individuals,,Social Media,U,IN,2019-02-19,600,50,1,0,Saphire,Bronze,47,2019-01-01,2019-05-31,2019-02-19
2137,56285,51,7,37900,2,2,3,223,7.0,O0031,Earn miles with ABC,,Points,Earn more miles on your purchase when you use your eligible ABC  credit card.,Web,100,,Points,,FFP,Frequent Flyer Program,Bronze,,,,,Holiday,,,Vacation,,,,,2019-07-01,2019-10-31,Air,AA,ABC Card,Credit Card,US,Individuals,,,U,IN,2019-07-25,1600,100,1,0,Saphire,Bronze,47,2019-07-01,2019-10-31,2019-07-25
2138,56285,51,7,37900,2,2,3,223,7.0,O0103,SeniorFirst Winter 20,,Discounts,Guests' age 65 and older are eligible for  20% discount for select Hotel rooms.,Mobile,300,Not for below 55 years,Discounts,Senior Citizens Offers,SCO,Frequent Flyer Program,Gold,,,SCO,Senior Citizens Discounts,Winter,,,,,Birthday,,,2019-12-01,2020-01-31,Non Air,MM,Marriot,Hotel,US,Senior Citizens,,Web,U,IN,2019-12-12,5400,300,1,0,Saphire,Gold,47,2019-12-01,2020-01-31,2019-12-12
2139,56285,51,7,37900,2,2,3,223,7.0,O0018,Target 25,,Discounts,25% Discount on spending 100 USD,Web,250,,Discounts,,FFP,Frequent Flyer Program,Gold,,,,Target Discounts,,,,,,,,,2019-07-01,2019-08-31,Non Air,TC,Target Corp,Retail,US,Individuals,,web,U,IN,2019-08-20,4000,250,1,0,Saphire,Gold,47,2019-07-01,2019-08-31,2019-08-20
2140,56285,51,7,37900,2,2,3,223,7.0,O0034,Earn 50k Bonus Miles,,Points,"Earn 50,000 bonus miles when you book a vacation to Paris  with ABC Card",Web,5000,,points,,FFP,Frequent Flyer Program,Platinum,,,,,,,,,,,,,2019-06-01,2019-08-31,Air,AA,ABC Card,Credit Card,US,Individuals,,,U,IN,2019-08-18,25000,5000,0,1,Saphire,Platinum,47,2019-06-01,2019-08-31,2019-08-18
2141,56287,7,13,39150,4,4,3,443,11.0,O0028,Earn 2x with Chase Sapphire Preferred,,Points,Earn 2x Points on All Travel and Dining Purchases [$300],Social Media,50,,Points,,FFP,Frequent Flyer Program,Bronze,,,EXP,Expedia,Winter 23,Feb,,,Weekend Offers,,,,2019-01-01,2019-05-31,Non Air,EXP,Expedia,Booking ,US,Individuals,,Social Media,U,IN,2019-04-12,750,50,1,0,Bronze,Bronze,35,2019-01-01,2019-05-31,2019-04-12
2142,56287,7,13,39150,4,4,3,443,11.0,O0030,Buy & Earn Miles with ABC,,Points,"Buy miles now, together sooner. Earn up to 120,000 bonus miles when you buy or gift ABC miles",Web,200,,Points,,FFP,Frequent Flyer Program,Bronze,,,,,Holiday,,,Vacation,,,,,2019-07-01,2019-10-31,Air,AA,ABC Card,Credit Card,US,Individuals,,,U,IN,2019-07-03,3200,200,1,0,Bronze,Bronze,35,2019-07-01,2019-10-31,2019-07-03
2143,56287,7,13,39150,4,4,3,443,11.0,O0031,Earn miles with ABC,,Points,Earn more miles on your purchase when you use your eligible ABC  credit card.,Web,100,,Points,,FFP,Frequent Flyer Program,Bronze,,,,,Holiday,,,Vacation,,,,,2019-07-01,2019-10-31,Air,AA,ABC Card,Credit Card,US,Individuals,,,U,IN,2019-08-30,1700,100,1,0,Bronze,Bronze,35,2019-07-01,2019-10-31,2019-08-30
2144,56287,7,13,39150,4,4,3,443,11.0,O0038,35% with Budget,,Discounts,Save up to 35% with Budget,Web,100,,Discounts,,FFP,Frequent Flyer Program,Bronze,,,BJT,Budget,Holiday,,,Vacation,,,,,2019-07-01,2019-10-31,Non Air,BJT,Budget,Cab,US,All,,Web,U,IN,2019-08-02,1800,100,1,0,Bronze,Bronze,35,2019-07-01,2019-10-31,2019-08-02
2145,56287,7,13,39150,4,4,3,443,11.0,O0039,Earn miles with every stay,,Points,"Book hotels and earn up to 10,000 miles per night on select properties.",Web,200,,Points,,FFP,Frequent Flyer Program,Bronze,,,MM,Marriot,,,,,,,,,2019-07-01,2019-10-31,,MM,Marriot,Hotel,US,Individuals,,Web,U,IN,2019-07-18,3600,200,1,0,Bronze,Bronze,35,2019-07-01,2019-10-31,2019-07-18
2146,56287,7,13,39150,4,4,3,443,11.0,O0047,TI 10,,Discounts,10$ discount on Travel Insurance with TT insurance,Web,50,,Discounts,,,Frequent Flyer Program,Bronze,,,TI,TT Insurance,,,,,,Birthday,Anniversary,,2019-09-01,2019-10-31,Non Air,TI,TT Insurance,Insurance,US,Individuals,,Web,U,IN,2019-10-22,800,50,1,0,Bronze,Bronze,35,2019-09-01,2019-10-31,2019-10-22
2147,56287,7,13,39150,4,4,3,443,11.0,O0075,Earn 3x with Chase Platinum Preferred,,Points,Earn 3x Points on All Travel and Dining Purchases [$300],Social Media,100,,Points,,FFP,Frequent Flyer Program,Bronze,,,EXP,Expedia,Winter 23,Feb,,,Weekend Offers,,,,2019-01-01,2019-03-31,Non Air,EXP,Expedia,Booking ,US,Individuals,,Social Media,U,IN,2019-02-17,1300,100,1,0,Bronze,Bronze,35,2019-01-01,2019-03-31,2019-02-17
2148,56287,7,13,39150,4,4,3,443,11.0,O0092,Marriot 20,,Discounts,20% discount at Marriot,Mobile,50,,Discounts,,,Frequent Flyer Program,Bronze,,,MM,Marriot,,,,,,Birthday,Anniversary,,2019-01-01,2019-03-31,Non Air,MM,Marriot,Hotel,US,Individuals,,Web,U,IN,2019-01-21,600,50,1,0,Bronze,Bronze,35,2019-01-01,2019-03-31,2019-01-21
2149,56287,7,13,39150,4,4,3,443,11.0,O0103,SeniorFirst Winter 20,,Discounts,Guests' age 65 and older are eligible for  20% discount for select Hotel rooms.,Mobile,300,Not for below 55 years,Discounts,Senior Citizens Offers,SCO,Frequent Flyer Program,Gold,,,SCO,Senior Citizens Discounts,Winter,,,,,Birthday,,,2019-12-01,2020-01-31,Non Air,MM,Marriot,Hotel,US,Senior Citizens,,Web,U,IN,2020-01-25,5400,300,0,1,Bronze,Gold,35,2019-12-01,2020-01-31,2020-01-25
2150,56287,7,13,39150,4,4,3,443,11.0,O0009,Member Only - Fun 50,Accruals ,Promotions,Redeem new products listed exclusively for members,Mobile,300,,Points,,FFP,Frequent Flyer Program,Gold,,,,Member Only Offers,,,,,,,,,2019-06-01,2019-08-31,Air,,,,,,,web,U,IN,2019-08-12,5700,300,1,0,Bronze,Gold,35,2019-06-01,2019-08-31,2019-08-12
2151,56287,7,13,39150,4,4,3,443,11.0,O0018,Target 25,,Discounts,25% Discount on spending 100 USD,Web,250,,Discounts,,FFP,Frequent Flyer Program,Gold,,,,Target Discounts,,,,,,,,,2019-07-01,2019-08-31,Non Air,TC,Target Corp,Retail,US,Individuals,,web,U,IN,2019-08-18,5000,250,1,0,Bronze,Gold,35,2019-07-01,2019-08-31,2019-08-18
2152,56287,7,13,39150,4,4,3,443,11.0,O0024,Redeem your Starbucks Reward,Redemption,Redeem,Gain/Acrue 300 points and redeem your Starbucks Reward,Mobile,300,,Cash,,FFP,Frequent Flyer Program,Gold,,,,Starbucks offers,,,,,,Birthday Offers,,,2019-12-01,2020-01-31,Non Air,SB,Starbucks,Eat,US,Individuals,,web,U,IN,2019-12-05,3900,300,1,0,Bronze,Gold,35,2019-12-01,2020-01-31,2019-12-05
2153,56287,7,13,39150,4,4,3,443,11.0,O0080,Earn 300K Bonus miles with ABC,,Points,"Earn 30,000 bonus miles when you book a vacation to Costa Rica.",Web,300,,Points,,FFP,Frequent Flyer Program,Gold,,,,,Holiday,,,Vacation,,,,,2019-01-01,2019-03-31,Air,AA,ABC Card,Credit Card,US,Individuals,,,U,IN,2019-03-25,5400,300,1,0,Bronze,Gold,35,2019-01-01,2019-03-31,2019-03-25
2154,56314,117,14,31950,1,4,2,142,7.0,O0019,Walmart 10,,Discounts,10% Discount on your next Walmart Store Visit,Web,100,,Discounts,,FFP,Frequent Flyer Program,Bronze,,,,walmart discounts,,,,,,,,,2019-07-01,2019-12-31,,TC,Walmart Corp,Retail,,,,,U,IN,2019-09-26,1300,100,1,0,Bronze,Bronze,44,2019-07-01,2019-12-31,2019-09-26
2155,56314,117,14,31950,1,4,2,142,7.0,O0026,Earn 2x with Chase Sapphire Preferred,,Points,Earn 2x Points on All Travel and Dining Purchases [$300],Social Media,100,,Points,,FFP,Frequent Flyer Program,Bronze,,,UU,Uber,Winter 21,Feb,,,Weekend Offers,,,,2019-01-01,2019-05-31,,UU,Uber,Cab,US,Individuals,,Social Media,U,IN,2019-05-19,1500,100,1,0,Bronze,Bronze,44,2019-01-01,2019-05-31,2019-05-19
2156,56314,117,14,31950,1,4,2,142,7.0,O0031,Earn miles with ABC,,Points,Earn more miles on your purchase when you use your eligible ABC  credit card.,Web,100,,Points,,FFP,Frequent Flyer Program,Bronze,,,,,Holiday,,,Vacation,,,,,2019-07-01,2019-10-31,Air,AA,ABC Card,Credit Card,US,Individuals,,,U,IN,2019-08-08,1800,100,1,0,Bronze,Bronze,44,2019-07-01,2019-10-31,2019-08-08
2157,56314,117,14,31950,1,4,2,142,7.0,O0038,35% with Budget,,Discounts,Save up to 35% with Budget,Web,100,,Discounts,,FFP,Frequent Flyer Program,Bronze,,,BJT,Budget,Holiday,,,Vacation,,,,,2019-07-01,2019-10-31,Non Air,BJT,Budget,Cab,US,All,,Web,U,IN,2019-08-12,1000,100,0,1,Bronze,Bronze,44,2019-07-01,2019-10-31,2019-08-12
2158,56314,117,14,31950,1,4,2,142,7.0,O0040, à la carte - Food & Bev,,Discounts,Get 10% off on F&B,Web,200,,Discounts,,,Frequent Flyer Program,Bronze,,,FB,Ancillary-Food & Bev ,,,,,,Birthday,Anniversary,,2019-07-01,2019-10-31,Air,AA,American Airways,Air,US,Individuals,,Web,U,IN,2019-09-27,3400,200,1,0,Bronze,Bronze,44,2019-07-01,2019-10-31,2019-09-27
2159,56314,117,14,31950,1,4,2,142,7.0,O0047,TI 10,,Discounts,10$ discount on Travel Insurance with TT insurance,Web,50,,Discounts,,,Frequent Flyer Program,Bronze,,,TI,TT Insurance,,,,,,Birthday,Anniversary,,2019-09-01,2019-10-31,Non Air,TI,TT Insurance,Insurance,US,Individuals,,Web,U,IN,2019-09-11,500,50,1,0,Bronze,Bronze,44,2019-09-01,2019-10-31,2019-09-11
2160,56314,117,14,31950,1,4,2,142,7.0,O0075,Earn 3x with Chase Platinum Preferred,,Points,Earn 3x Points on All Travel and Dining Purchases [$300],Social Media,100,,Points,,FFP,Frequent Flyer Program,Bronze,,,EXP,Expedia,Winter 23,Feb,,,Weekend Offers,,,,2019-01-01,2019-03-31,Non Air,EXP,Expedia,Booking ,US,Individuals,,Social Media,U,IN,2019-03-12,1800,100,1,0,Bronze,Bronze,44,2019-01-01,2019-03-31,2019-03-12
2161,56314,117,14,31950,1,4,2,142,7.0,O0078,Earn 2x miles with ABC,,Points,Earn more miles on your purchase when you use your eligible ABC  credit card.,Web,50,,Points,,FFP,Frequent Flyer Program,Bronze,,,,,Holiday,,,Vacation,,,,,2019-01-01,2019-03-31,Air,AA,ABC Card,Credit Card,US,Individuals,,,U,IN,2019-02-26,700,50,1,0,Bronze,Bronze,44,2019-01-01,2019-03-31,2019-02-26
2162,56314,117,14,31950,1,4,2,142,7.0,O0087,10%- Food & Bev,,Discounts,Get 10% off on F&B,Mobile,50,,Discounts,,,Frequent Flyer Program,Bronze,,,FB,Ancillary-Food & Bev ,,,,,,Birthday,Anniversary,,2019-09-15,2019-12-31,Air,AA,American Airways,Air,US,Individuals,,Web,U,IN,2019-10-07,950,50,1,0,Bronze,Bronze,44,2019-09-15,2019-12-31,2019-10-07
2163,56314,117,14,31950,1,4,2,142,7.0,O0092,Marriot 20,,Discounts,20% discount at Marriot,Mobile,50,,Discounts,,,Frequent Flyer Program,Bronze,,,MM,Marriot,,,,,,Birthday,Anniversary,,2019-01-01,2019-03-31,Non Air,MM,Marriot,Hotel,US,Individuals,,Web,U,IN,2019-01-01,700,50,1,0,Bronze,Bronze,44,2019-01-01,2019-03-31,2019-01-01
2164,56314,117,14,31950,1,4,2,142,7.0,O0006,Member Only - Spring 20,Accruals ,Promotions,Redeem new products listed exclusively for members - Sprint Sale 2020,Mobile,200,,Points,Promotional Status Credits,PSC,Points Related Promotions,Gold,,,,Member Only Offers,Fall 2020,Dec,,,,,,,2019-06-01,2019-08-31,Air,Luftansa,Luftansa,Airlines,US,Individuals,,,U,IN,2019-08-21,2400,200,1,0,Bronze,Gold,44,2019-06-01,2019-08-31,2019-08-21
2165,56314,117,14,31950,1,4,2,142,7.0,O0008,Member Only - Independence Day,Accruals ,Promotions,Redeem new products listed exclusively for members - Independence day sale,Mobile,300,,Points,,FFP,Frequent Flyer Program,Gold,,,,Member Only Offers,,,,,,,,,2019-06-01,2019-08-31,Air,,,,,,,,U,IN,2019-06-16,5400,300,1,0,Bronze,Gold,44,2019-06-01,2019-08-31,2019-06-16
2166,56314,117,14,31950,1,4,2,142,7.0,O0079,Earn 50k Bonus miles with ABC,,Points,"Earn 25,000 bonus miles on a future vacation to Jamaica.",Web,300,,Points,,FFP,Frequent Flyer Program,Gold,,,,,Holiday,,,Vacation,,,,,2019-01-01,2019-03-31,Air,AA,ABC Card,Credit Card,US,Individuals,,,U,IN,2019-01-14,5100,300,1,0,Bronze,Gold,44,2019-01-01,2019-03-31,2019-01-14
2167,56314,117,14,31950,1,4,2,142,7.0,O0080,Earn 300K Bonus miles with ABC,,Points,"Earn 30,000 bonus miles when you book a vacation to Costa Rica.",Web,300,,Points,,FFP,Frequent Flyer Program,Gold,,,,,Holiday,,,Vacation,,,,,2019-01-01,2019-03-31,Air,AA,ABC Card,Credit Card,US,Individuals,,,U,IN,2019-01-27,5400,300,1,0,Bronze,Gold,44,2019-01-01,2019-03-31,2019-01-27
2168,56356,27,9,49500,3,3,4,334,10.0,O0027,Earn 2x with Chase Sapphire Preferred,,Points,Earn 2x Points on All Travel and Dining Purchases [$300],Social Media,50,,Points,,FFP,Frequent Flyer Program,Bronze,,,BCLA,Barista Coffee,Winter 22,Jan,,,Weekend Offers,,,,2019-01-01,2019-05-31,,BCLA,Barista Coffee,Eat,US,Individuals,,Social Media,U,IN,2019-02-21,1000,50,1,0,Saphire,Bronze,46,2019-01-01,2019-05-31,2019-02-21
2169,56356,27,9,49500,3,3,4,334,10.0,O0030,Buy & Earn Miles with ABC,,Points,"Buy miles now, together sooner. Earn up to 120,000 bonus miles when you buy or gift ABC miles",Web,200,,Points,,FFP,Frequent Flyer Program,Bronze,,,,,Holiday,,,Vacation,,,,,2019-07-01,2019-10-31,Air,AA,ABC Card,Credit Card,US,Individuals,,,U,IN,2019-09-22,2400,200,1,0,Saphire,Bronze,46,2019-07-01,2019-10-31,2019-09-22
2170,56356,27,9,49500,3,3,4,334,10.0,O0006,Member Only - Spring 20,Accruals ,Promotions,Redeem new products listed exclusively for members - Sprint Sale 2020,Mobile,200,,Points,Promotional Status Credits,PSC,Points Related Promotions,Gold,,,,Member Only Offers,Fall 2020,Dec,,,,,,,2019-06-01,2019-08-31,Air,Luftansa,Luftansa,Airlines,US,Individuals,,,U,IN,2019-06-12,3200,200,0,1,Saphire,Gold,46,2019-06-01,2019-08-31,2019-06-12
2171,56356,27,9,49500,3,3,4,334,10.0,O0104,SeniorLadies Winter30,,Discounts,Guests' age 65 and older are eligible for  30% discount for select Hotel rooms.,Mobile,300,Not for below 55 years,Discounts,Senior Citizens Offers,SCO,Frequent Flyer Program,Gold,,,SCO,Senior Citizens Discounts,Winter,,,,,Birthday,,,2019-12-01,2020-01-31,Non Air,MM,Marriot,Hotel,US,Senior Citizens,,Web,U,IN,2020-01-05,3300,300,1,0,Saphire,Gold,46,2019-12-01,2020-01-31,2020-01-05
2172,56356,27,9,49500,3,3,4,334,10.0,O0018,Target 25,,Discounts,25% Discount on spending 100 USD,Web,250,,Discounts,,FFP,Frequent Flyer Program,Gold,,,,Target Discounts,,,,,,,,,2019-07-01,2019-08-31,Non Air,TC,Target Corp,Retail,US,Individuals,,web,U,IN,2019-07-18,3500,250,1,0,Saphire,Gold,46,2019-07-01,2019-08-31,2019-07-18
2173,56356,27,9,49500,3,3,4,334,10.0,O0023,Redeem your Starbucks Reward,Redemption,Redeem,Gain/Acrue 300 points and redeem your Starbucks Reward,Mobile,300,,Cash,,FFP,Frequent Flyer Program,Gold,,,,Starbucks offers,,,,,,,Anniversary Discounts,,2019-01-01,2019-03-31,Non Air,SB,Starbucks,Eat,US,Individuals,,web,U,IN,2019-01-25,5400,300,1,0,Saphire,Gold,46,2019-01-01,2019-03-31,2019-01-25
