"id","customer_id","offer_id","offer_transaction_date","transaction_amount","points","accrual","redemption","customer_tier","offer_tier","target_customer_age_segment","offer_target_age","osd","oed"
12440,"85","O0230","9/7/2020",35.26,,1,0,,,"46-55",,"9/1/2020","12/31/2020"
12441,"1353","O0227","10/23/2020",106.5,,1,0,,,"46-55",,"10/1/2020","12/31/2020"
12442,"1353","O0225","10/23/2020",59.49,,1,0,,,"46-55",,"10/1/2020","12/31/2020"
12443,"149","O0230","11/26/2020",35.62,,1,0,,,"26-35",,"9/1/2020","12/31/2020"
12444,"1353","O0138","11/21/2020",56.64,,0,1,,,"46-55",,"7/1/2020","12/31/2020"
12445,"1353","O0226","12/27/2020",12.47,,1,0,,,"46-55",,"10/1/2020","12/31/2020"
12446,"1353","O0226","10/27/2020",89.05,,1,0,,,"46-55",,"10/1/2020","12/31/2020"
12447,"1353","O0225","11/1/2020",161.71,,1,0,,,"46-55",,"10/1/2020","12/31/2020"
12448,"154","O0230","12/9/2020",56.64,,1,0,,,"46-55",,"9/1/2020","12/31/2020"
12449,"228","O0148","2/15/2020",138.56,,1,0,,,"26-35",,"1/2/2020","3/31/2020"
12450,"1354","O0222","10/28/2020",213.72,,1,0,,,"46-55",,"7/1/2020","10/31/2020"
12451,"1354","O0225","12/23/2020",141.77,,1,0,,,"46-55",,"10/1/2020","12/31/2020"
12452,"1355","O0071","1/26/2019",78.01,,0,1,,,"46-55",,"1/1/2019","3/31/2019"
12453,"226","O0216","3/5/2020",71.24,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
12454,"226","O0213","1/14/2020",71.24,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
12455,"226","O0208","3/31/2020",124.31,,1,0,,,"46-55",,"1/1/2020","3/31/2020"
12456,"984","O0170","6/27/2020",54.85,,1,0,,,"26-35",,"6/1/2020","8/31/2020"
12457,"1044","O0170","7/11/2020",89.05,,1,0,,,"46-55",,"6/1/2020","8/31/2020"
12458,"1356","O0147","7/24/2020",102.94,,1,0,,,"26-35",,"7/1/2020","10/31/2020"
12459,"1357","O0075","2/7/2019",71.24,,1,0,,,"56-70",,"1/1/2019","3/31/2019"
12460,"64200","O0037","7/1/2019",8000,500,1,0,"S","Platinum","18-25","All","6/1/2019","8/31/2019"
12461,"1357","O0096","10/17/2019",35.26,,1,0,,,"56-70",,"7/1/2019","10/31/2019"
12462,"226","O0197","1/26/2020",149.25,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
12463,"226","O0141","1/20/2020",71.24,,1,0,,,"46-55",,"1/2/2020","5/31/2020"
12464,"1357","O0222","7/4/2020",35.26,,1,0,,,"56-70",,"7/1/2020","10/31/2020"
12465,"1357","O0224","11/1/2020",35.26,,1,0,,,"56-70",,"10/1/2020","12/31/2020"
12466,"171","O0230","12/21/2020",159.93,,1,0,,,"36-45",,"9/1/2020","12/31/2020"
12467,"174","O0230","12/29/2020",89.05,,1,0,,,"36-45",,"9/1/2020","12/31/2020"
12468,"1360","O0012","9/12/2019",47.37,,1,0,,,"46-55",,"7/1/2019","10/31/2019"
12469,"1360","O0017","8/22/2019",56.28,,1,0,,,"46-55",,"7/1/2019","8/31/2019"
12470,"1360","O0021","10/10/2019",24.58,,1,0,,,"46-55",,"7/1/2019","12/31/2019"
12471,"225","O0192","3/21/2020",70.88,,0,1,,,"46-55",,"1/2/2020","3/31/2020"
12472,"231","O0230","11/24/2020",24.58,,1,0,,,"46-55",,"9/1/2020","12/31/2020"
12473,"1360","O0227","11/19/2020",45.95,,1,0,,,"46-55",,"10/1/2020","12/31/2020"
12474,"1044","O0170","7/7/2020",106.86,,1,0,,,"46-55",,"6/1/2020","8/31/2020"
12475,"1361","O0156","10/26/2020",26.71,,1,0,,,"26-35",,"7/1/2020","10/31/2020"
12476,"1361","O0225","11/30/2020",101.16,,1,0,,,"26-35",,"10/1/2020","12/31/2020"
12477,"224","O0201","3/8/2020",186.65,,1,0,,,"18-25",,"1/2/2020","3/31/2020"
12478,"223","O0203","1/17/2020",53.43,,1,0,,,"70+",,"1/2/2020","3/31/2020"
12479,"1362","O0221","7/20/2020",226.19,,1,0,,,"26-35",,"7/1/2020","10/31/2020"
12480,"302","O0230","12/28/2020",1424.44,,1,0,,,"56-70",,"9/1/2020","12/31/2020"
12481,"1364","O0039","8/11/2019",78.01,,1,0,,,"46-55",,"7/1/2019","10/31/2019"
12482,"1044","O0047","10/25/2019",209.09,,1,0,,,"46-55",,"9/1/2019","10/31/2019"
12483,"1364","O0019","8/6/2019",1424.44,,1,0,,,"46-55",,"7/1/2019","12/31/2019"
12484,"1364","O0239","6/27/2020",35.62,,1,0,,,"46-55",,"3/1/2020","7/31/2020"
12485,"309","O0230","12/23/2020",1388.82,,1,0,,,"26-35",,"9/1/2020","12/31/2020"
12486,"329","O0230","11/18/2020",56.64,,1,0,,,"46-55",,"9/1/2020","12/31/2020"
12487,"222","O0219","1/15/2020",35.62,,1,0,,,"36-45",,"1/2/2020","3/31/2020"
12488,"346","O0230","10/14/2020",124.31,,1,0,,,"26-35",,"9/1/2020","12/31/2020"
12489,"64294","O0037","8/15/2019",9000,500,1,0,"S","Platinum","36-45","All","6/1/2019","8/31/2019"
12490,"1366","O0029","7/11/2019",14.25,,1,0,,,"36-45",,"7/1/2019","7/31/2019"
12491,"1366","O0237","3/4/2020",35.62,,1,0,,,"36-45",,"3/1/2020","7/31/2020"
12492,"222","O0198","1/3/2020",71.24,,1,0,,,"36-45",,"1/2/2020","3/31/2020"
12493,"1044","O0170","7/19/2020",71.24,,1,0,,,"46-55",,"6/1/2020","8/31/2020"
12494,"1366","O0136","8/28/2020",213.01,,1,0,,,"36-45",,"7/1/2020","12/31/2020"
12495,"391","O0230","9/18/2020",124.31,,1,0,,,"46-55",,"9/1/2020","12/31/2020"
12496,"64419","O0037","6/22/2019",8500,500,1,0,"S","Platinum","36-45","All","6/1/2019","8/31/2019"
12497,"222","O0184","1/28/2020",59.49,,1,0,,,"36-45",,"1/2/2020","3/31/2020"
12498,"1367","O0155","7/6/2020",59.49,,1,0,,,"36-45",,"7/1/2020","10/31/2020"
12499,"1367","O0138","10/11/2020",35.26,,0,1,,,"36-45",,"7/1/2020","12/31/2020"
12500,"64574","O0037","6/21/2019",9500,500,1,0,"S","Platinum","18-25","All","6/1/2019","8/31/2019"
12501,"1368","O0030","9/25/2019",60.2,,1,0,,,"18-25",,"7/1/2019","10/31/2019"
12502,"1368","O0019","10/14/2019",67.32,,1,0,,,"18-25",,"7/1/2019","12/31/2019"
12503,"222","O0182","3/11/2020",59.49,,1,0,,,"36-45",,"1/2/2020","3/31/2020"
12504,"1368","O0240","7/17/2020",59.49,,1,0,,,"18-25",,"3/1/2020","7/31/2020"
12505,"1368","O0129","4/1/2020",44.52,,0,1,,,"18-25",,"4/1/2020","7/31/2020"
12506,"1368","O0138","7/21/2020",14.25,,0,1,,,"18-25",,"7/1/2020","12/31/2020"
12507,"1368","O0131","7/28/2020",106.5,,0,1,,,"18-25",,"7/1/2020","8/31/2020"
12508,"412","O0230","9/21/2020",24.58,,1,0,,,"46-55",,"9/1/2020","12/31/2020"
12509,"1369","O0090","3/15/2019",81.57,,1,0,,,"46-55",,"1/1/2019","3/31/2019"
12510,"1369","O0048","1/8/2019",81.57,,1,0,,,"46-55",,"1/1/2019","3/31/2019"
12511,"1369","O0014","7/1/2019",24.58,,1,0,,,"46-55",,"4/1/2019","7/31/2019"
12512,"221","O0198","1/15/2020",163.5,,1,0,,,"26-35",,"1/2/2020","3/31/2020"
12513,"1369","O0236","5/3/2020",41.68,,1,0,,,"46-55",,"3/1/2020","7/31/2020"
12514,"1068","O0170","7/15/2020",102.59,,1,0,,,"46-55",,"6/1/2020","8/31/2020"
12515,"1076","O0170","8/30/2020",49.51,,1,0,,,"18-25",,"6/1/2020","8/31/2020"
12516,"1369","O0222","9/21/2020",71.24,,1,0,,,"46-55",,"7/1/2020","10/31/2020"
12517,"427","O0230","9/19/2020",28.14,,1,0,,,"56-70",,"9/1/2020","12/31/2020"
12518,"1370","O0079","3/2/2019",14.25,,1,0,,,"26-35",,"1/1/2019","3/31/2019"
12519,"1370","O0094","2/3/2019",237.59,,1,0,,,"26-35",,"1/1/2019","3/31/2019"
12520,"1371","O0016","7/16/2019",49.51,,1,0,,,"36-45",,"7/1/2019","8/31/2019"
12521,"1044","O0047","10/25/2019",49.16,,1,0,,,"46-55",,"9/1/2019","10/31/2019"
12522,"1371","O0228","10/3/2020",35.62,,1,0,,,"36-45",,"10/1/2020","12/31/2020"
12523,"1372","O0075","2/14/2019",71.24,,1,0,,,"46-55",,"1/1/2019","3/31/2019"
12524,"1372","O0069","3/20/2019",49.51,,0,1,,,"46-55",,"1/1/2019","3/31/2019"
12525,"64736","O0037","7/24/2019",6000,500,1,0,"S","Platinum","18-25","All","6/1/2019","8/31/2019"
12526,"1044","O0047","10/25/2019",99.38,,1,0,,,"46-55",,"9/1/2019","10/31/2019"
12527,"1372","O0031","10/30/2019",84.42,,1,0,,,"46-55",,"7/1/2019","10/31/2019"
12528,"1372","O0100","11/11/2019",89.05,,1,0,,,"46-55",,"10/1/2019","12/31/2019"
12529,"1372","O0102","10/26/2019",136.07,,1,0,,,"46-55",,"10/1/2019","12/31/2019"
12530,"219","O0178","3/20/2020",102.59,,1,0,,,"26-35",,"1/2/2020","3/31/2020"
12531,"217","O0219","1/15/2020",56.28,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
12532,"214","O0219","1/15/2020",50.94,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
12533,"214","O0212","3/19/2020",45.95,,1,0,,,"46-55",,"1/1/2020","3/31/2020"
12534,"213","O0217","2/6/2020",44.52,,1,0,,,"26-35",,"1/2/2020","3/31/2020"
12535,"212","O0182","1/25/2020",106.5,,1,0,,,"36-45",,"1/2/2020","3/31/2020"
12536,"1372","O0240","6/24/2020",141.77,,1,0,,,"46-55",,"3/1/2020","7/31/2020"
12537,"1372","O0222","9/5/2020",31.7,,1,0,,,"46-55",,"7/1/2020","10/31/2020"
12538,"1372","O0127","10/27/2020",49.51,,1,0,,,"46-55",,"7/1/2020","12/31/2020"
12539,"436","O0230","9/10/2020",71.24,,1,0,,,"70+",,"9/1/2020","12/31/2020"
12540,"437","O0230","11/11/2020",21.02,,1,0,,,"36-45",,"9/1/2020","12/31/2020"
12541,"1372","O0126","10/26/2020",106.5,,1,0,,,"46-55",,"7/1/2020","12/31/2020"
12542,"212","O0166","1/12/2020",42.74,,1,0,,,"36-45",,"1/1/2020","3/31/2020"
12543,"1374","O0025","3/30/2019",24.58,,1,0,,,"56-70",,"1/1/2019","5/31/2019"
12544,"210","O0233","2/28/2020",70.53,,1,0,,,"36-45",,"1/2/2020","3/31/2020"
12545,"1129","O0170","8/27/2020",177.74,,1,0,,,"70+",,"6/1/2020","8/31/2020"
12546,"1375","O0063","2/7/2019",21.02,,1,0,,,"46-55",,"1/1/2019","3/31/2019"
12547,"1375","O0032","2/12/2019",21.02,,1,0,,,"46-55",,"1/1/2019","3/31/2019"
12548,"1375","O0080","3/5/2019",41.32,,1,0,,,"46-55",,"1/1/2019","3/31/2019"
12549,"1375","O0111","7/31/2019",35.62,,1,0,,,"46-55",,"3/1/2019","7/31/2019"
12550,"1375","O0023","1/28/2019",67.68,,0,1,,,"46-55",,"1/1/2019","3/31/2019"
12551,"1375","O0093","3/3/2019",24.58,,1,0,,,"46-55",,"1/1/2019","3/31/2019"
12552,"1375","O0091","3/7/2019",102.94,,1,0,,,"46-55",,"1/1/2019","3/31/2019"
12553,"1375","O0070","3/18/2019",67.32,,0,1,,,"46-55",,"1/1/2019","3/31/2019"
12554,"1375","O0026","3/15/2019",89.05,,1,0,,,"46-55",,"1/1/2019","5/31/2019"
12555,"64845","O0037","8/28/2019",10000,500,1,0,"S","Platinum","26-35","All","6/1/2019","8/31/2019"
12556,"1375","O0014","6/28/2019",120.75,,1,0,,,"46-55",,"4/1/2019","7/31/2019"
12557,"64947","O0037","8/15/2019",6500,500,0,1,"S","Platinum","36-45","All","6/1/2019","8/31/2019"
12558,"65013","O0037","6/22/2019",8500,500,1,0,"S","Platinum","36-45","All","6/1/2019","8/31/2019"
12559,"135","O0036","7/6/2019",42.39,,1,0,,,"36-45",,"6/1/2019","8/31/2019"
12560,"208","O0036","8/26/2019",88.69,,1,0,,,"26-35",,"6/1/2019","8/31/2019"
12561,"254","O0036","8/2/2019",63.05,,1,0,,,"26-35",,"6/1/2019","8/31/2019"
12562,"400","O0036","7/2/2019",24.58,,1,0,,,"46-55",,"6/1/2019","8/31/2019"
12563,"427","O0036","8/25/2019",80.14,,1,0,,,"56-70",,"6/1/2019","8/31/2019"
12564,"443","O0036","7/28/2019",106.5,,1,0,,,"70+",,"6/1/2019","8/31/2019"
12565,"494","O0036","6/6/2019",35.26,,1,0,,,"26-35",,"6/1/2019","8/31/2019"
12566,"1375","O0017","7/7/2019",53.07,,1,0,,,"46-55",,"7/1/2019","8/31/2019"
12567,"538","O0036","6/6/2019",35.62,,1,0,,,"36-45",,"6/1/2019","8/31/2019"
12568,"1375","O0022","8/3/2019",104.72,,0,1,,,"46-55",,"7/1/2019","12/31/2019"
12569,"1375","O0029","7/16/2019",53.07,,1,0,,,"46-55",,"7/1/2019","7/31/2019"
12570,"578","O0036","8/27/2019",167.06,,1,0,,,"46-55",,"6/1/2019","8/31/2019"
12571,"1375","O0039","9/25/2019",95.82,,1,0,,,"46-55",,"7/1/2019","10/31/2019"
12572,"1375","O0021","8/18/2019",38.83,,1,0,,,"46-55",,"7/1/2019","12/31/2019"
12573,"1375","O0029","7/7/2019",118.61,,1,0,,,"46-55",,"7/1/2019","7/31/2019"
12574,"1375","O0022","11/7/2019",31.7,,0,1,,,"46-55",,"7/1/2019","12/31/2019"
12575,"1375","O0039","9/20/2019",42.39,,1,0,,,"46-55",,"7/1/2019","10/31/2019"
12576,"661","O0036","8/21/2019",120.04,,1,0,,,"36-45",,"6/1/2019","8/31/2019"
12577,"1044","O0047","10/25/2019",44.52,,1,0,,,"46-55",,"9/1/2019","10/31/2019"
12578,"997","O0047","10/25/2019",89.05,,1,0,,,"36-45",,"9/1/2019","10/31/2019"
12579,"927","O0047","10/25/2019",80.14,,1,0,,,"26-35",,"9/1/2019","10/31/2019"
12580,"918","O0047","10/25/2019",83.35,,1,0,,,"26-35",,"9/1/2019","10/31/2019"
12581,"1375","O0011","10/31/2019",123.6,,1,0,,,"46-55",,"7/1/2019","10/31/2019"
12582,"1375","O0030","10/30/2019",42.39,,1,0,,,"46-55",,"7/1/2019","10/31/2019"
12583,"918","O0047","10/25/2019",35.26,,1,0,,,"26-35",,"9/1/2019","10/31/2019"
12584,"1375","O0011","10/13/2019",36.69,,1,0,,,"46-55",,"7/1/2019","10/31/2019"
12585,"1375","O0022","12/19/2019",640.45,,0,1,,,"46-55",,"7/1/2019","12/31/2019"
12586,"1375","O0099","12/13/2019",21.02,,1,0,,,"46-55",,"10/1/2019","12/31/2019"
12587,"885","O0047","10/25/2019",50.58,,1,0,,,"46-55",,"9/1/2019","10/31/2019"
12588,"885","O0047","10/25/2019",94.04,,1,0,,,"46-55",,"9/1/2019","10/31/2019"
12589,"854","O0047","10/25/2019",8.9,,1,0,,,"13-18",,"9/1/2019","10/31/2019"
12590,"1375","O0100","11/27/2019",427.08,,1,0,,,"46-55",,"10/1/2019","12/31/2019"
12591,"1375","O0020","11/14/2019",20.66,,1,0,,,"46-55",,"7/1/2019","12/31/2019"
12592,"1375","O0024","1/20/2020",80.14,,0,1,,,"46-55",,"12/1/2019","1/31/2020"
12593,"1375","O0024","12/15/2019",49.51,,0,1,,,"46-55",,"12/1/2019","1/31/2020"
12594,"210","O0200","2/22/2020",70.53,,1,0,,,"36-45",,"1/2/2020","3/31/2020"
12595,"210","O0141","2/25/2020",59.49,,1,0,,,"36-45",,"1/2/2020","5/31/2020"
12596,"209","O0235","1/28/2020",85.13,,1,0,,,"26-35",,"1/2/2020","3/31/2020"
12597,"1375","O0097","12/6/2019",14.25,,1,0,,,"46-55",,"12/1/2019","1/31/2020"
12598,"209","O0143","5/24/2020",17.81,,1,0,,,"26-35",,"1/2/2020","5/31/2020"
12599,"208","O0235","1/28/2020",163.14,,1,0,,,"26-35",,"1/2/2020","3/31/2020"
12600,"208","O0235","1/28/2020",56.64,,1,0,,,"26-35",,"1/2/2020","3/31/2020"
12601,"208","O0232","2/7/2020",81.57,,1,0,,,"26-35",,"1/2/2020","3/31/2020"
12602,"208","O0220","1/10/2020",56.64,,1,0,,,"26-35",,"1/2/2020","3/31/2020"
12603,"208","O0219","1/15/2020",88.69,,1,0,,,"26-35",,"1/2/2020","3/31/2020"
12604,"208","O0219","1/15/2020",56.64,,1,0,,,"26-35",,"1/2/2020","3/31/2020"
12605,"208","O0219","1/15/2020",56.64,,1,0,,,"26-35",,"1/2/2020","3/31/2020"
12606,"208","O0215","2/17/2020",88.69,,1,0,,,"26-35",,"1/1/2020","3/31/2020"
12607,"208","O0214","3/31/2020",24.58,,1,0,,,"26-35",,"1/1/2020","3/31/2020"
12608,"208","O0202","1/20/2020",248.98,,1,0,,,"26-35",,"1/2/2020","3/31/2020"
12609,"208","O0202","3/11/2020",56.64,,1,0,,,"26-35",,"1/2/2020","3/31/2020"
12610,"208","O0201","1/27/2020",248.98,,1,0,,,"26-35",,"1/2/2020","3/31/2020"
12611,"208","O0198","3/31/2020",56.64,,1,0,,,"26-35",,"1/2/2020","3/31/2020"
12612,"208","O0182","3/19/2020",248.98,,1,0,,,"26-35",,"1/2/2020","3/31/2020"
12613,"208","O0166","1/27/2020",95.82,,1,0,,,"26-35",,"1/1/2020","3/31/2020"
12614,"208","O0139","1/9/2020",89.05,,0,1,,,"26-35",,"1/2/2020","3/31/2020"
12615,"205","O0235","1/28/2020",35.62,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
12616,"205","O0218","1/8/2020",248.98,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
12617,"205","O0199","3/22/2020",31.7,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
12618,"202","O0217","1/8/2020",53.43,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
12619,"202","O0216","1/8/2020",99.02,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
12620,"202","O0203","1/8/2020",157.08,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
12621,"202","O0200","1/8/2020",106.86,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
12622,"202","O0195","1/8/2020",78.01,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
12623,"202","O0192","1/8/2020",170.26,,0,1,,,"46-55",,"1/2/2020","3/31/2020"
12624,"202","O0185","1/8/2020",78.01,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
12625,"201","O0220","1/8/2020",296.71,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
12626,"201","O0201","1/8/2020",340.53,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
12627,"201","O0169","3/21/2020",156.02,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
12628,"201","O0167","1/8/2020",89.05,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
12629,"198","O0217","2/15/2020",53.43,,1,0,,,"36-45",,"1/2/2020","3/31/2020"
12630,"198","O0213","2/13/2020",213.72,,1,0,,,"36-45",,"1/2/2020","3/31/2020"
12631,"198","O0175","1/24/2020",59.49,,0,1,,,"36-45",,"1/2/2020","3/31/2020"
12632,"198","O0141","2/3/2020",35.62,,1,0,,,"36-45",,"1/2/2020","5/31/2020"
12633,"197","O0218","3/20/2020",28.5,,1,0,,,"18-25",,"1/2/2020","3/31/2020"
12634,"197","O0200","2/6/2020",35.62,,1,0,,,"18-25",,"1/2/2020","3/31/2020"
12635,"196","O0214","2/22/2020",39.89,,1,0,,,"26-35",,"1/1/2020","3/31/2020"
12636,"195","O0211","1/6/2020",142.12,,1,0,,,"26-35",,"1/2/2020","3/31/2020"
12637,"1375","O0239","5/22/2020",89.05,,1,0,,,"46-55",,"3/1/2020","7/31/2020"
12638,"195","O0203","3/5/2020",309.89,,1,0,,,"26-35",,"1/2/2020","3/31/2020"
12639,"195","O0184","2/4/2020",106.5,,1,0,,,"26-35",,"1/2/2020","3/31/2020"
12640,"195","O0174","3/8/2020",106.5,,0,1,,,"26-35",,"1/2/2020","3/31/2020"
12641,"1375","O0239","6/8/2020",74.09,,1,0,,,"46-55",,"3/1/2020","7/31/2020"
12642,"194","O0220","3/5/2020",89.05,,1,0,,,"26-35",,"1/2/2020","3/31/2020"
12643,"194","O0203","1/29/2020",35.62,,1,0,,,"26-35",,"1/2/2020","3/31/2020"
12644,"194","O0203","2/17/2020",99.38,,1,0,,,"26-35",,"1/2/2020","3/31/2020"
12645,"1375","O0237","6/8/2020",127.88,,1,0,,,"46-55",,"3/1/2020","7/31/2020"
12646,"194","O0153","2/22/2020",89.05,,1,0,,,"26-35",,"1/1/2020","3/31/2020"
12647,"194","O0148","1/29/2020",266.08,,1,0,,,"26-35",,"1/2/2020","3/31/2020"
12648,"193","O0197","1/11/2020",106.5,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
12649,"193","O0193","2/10/2020",71.24,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
12650,"1375","O0239","4/23/2020",427.08,,1,0,,,"46-55",,"3/1/2020","7/31/2020"
12651,"193","O0174","2/4/2020",47.37,,0,1,,,"46-55",,"1/2/2020","3/31/2020"
12652,"192","O0200","3/12/2020",67.32,,1,0,,,"36-45",,"1/2/2020","3/31/2020"
12653,"192","O0185","1/17/2020",142.48,,1,0,,,"36-45",,"1/2/2020","3/31/2020"
12654,"191","O0232","1/4/2020",142.12,,1,0,,,"56-70",,"1/2/2020","3/31/2020"
12655,"1375","O0240","7/15/2020",53.07,,1,0,,,"46-55",,"3/1/2020","7/31/2020"
12656,"191","O0193","3/9/2020",142.12,,1,0,,,"56-70",,"1/2/2020","3/31/2020"
12657,"1375","O0129","4/2/2020",68.39,,0,1,,,"46-55",,"4/1/2020","7/31/2020"
12658,"190","O0167","3/31/2020",59.49,,1,0,,,"36-45",,"1/2/2020","3/31/2020"
12659,"1375","O0129","6/22/2020",138.56,,0,1,,,"46-55",,"4/1/2020","7/31/2020"
12660,"1375","O0236","7/1/2020",71.24,,1,0,,,"46-55",,"3/1/2020","7/31/2020"
12661,"1375","O0236","5/14/2020",28.14,,1,0,,,"46-55",,"3/1/2020","7/31/2020"
12662,"189","O0218","1/28/2020",70.88,,1,0,,,"26-35",,"1/2/2020","3/31/2020"
12663,"1375","O0129","5/25/2020",24.58,,0,1,,,"46-55",,"4/1/2020","7/31/2020"
12664,"1375","O0129","5/14/2020",68.39,,0,1,,,"46-55",,"4/1/2020","7/31/2020"
12665,"1375","O0236","3/18/2020",21.37,,1,0,,,"46-55",,"3/1/2020","7/31/2020"
12666,"1375","O0239","3/10/2020",35.62,,1,0,,,"46-55",,"3/1/2020","7/31/2020"
12667,"1375","O0128","4/21/2020",99.38,,0,1,,,"46-55",,"4/1/2020","7/31/2020"
12668,"1375","O0240","3/13/2020",49.51,,1,0,,,"46-55",,"3/1/2020","7/31/2020"
12669,"1375","O0238","4/9/2020",106.86,,1,0,,,"46-55",,"3/1/2020","7/31/2020"
12670,"189","O0174","1/11/2020",35.62,,0,1,,,"26-35",,"1/2/2020","3/31/2020"
12671,"1375","O0239","5/15/2020",106.5,,1,0,,,"46-55",,"3/1/2020","7/31/2020"
12672,"1129","O0170","7/24/2020",69.46,,1,0,,,"70+",,"6/1/2020","8/31/2020"
12673,"1375","O0239","3/29/2020",17.81,,1,0,,,"46-55",,"3/1/2020","7/31/2020"
12674,"1152","O0170","6/11/2020",92.97,,1,0,,,"46-55",,"6/1/2020","8/31/2020"
12675,"1375","O0237","6/2/2020",35.26,,1,0,,,"46-55",,"3/1/2020","7/31/2020"
12676,"1188","O0170","8/3/2020",71.24,,1,0,,,"36-45",,"6/1/2020","8/31/2020"
12677,"1219","O0170","8/5/2020",35.26,,1,0,,,"36-45",,"6/1/2020","8/31/2020"
12678,"1375","O0239","6/7/2020",17.81,,1,0,,,"46-55",,"3/1/2020","7/31/2020"
12679,"1225","O0170","6/8/2020",35.26,,1,0,,,"56-70",,"6/1/2020","8/31/2020"
12680,"1226","O0170","8/12/2020",12.11,,1,0,,,"26-35",,"6/1/2020","8/31/2020"
12681,"1226","O0170","7/13/2020",59.49,,1,0,,,"26-35",,"6/1/2020","8/31/2020"
12682,"1375","O0129","7/1/2020",28.5,,0,1,,,"46-55",,"4/1/2020","7/31/2020"
12683,"1249","O0170","7/21/2020",35.62,,1,0,,,"70+",,"6/1/2020","8/31/2020"
12684,"1375","O0239","6/1/2020",17.81,,1,0,,,"46-55",,"3/1/2020","7/31/2020"
12685,"1261","O0170","7/1/2020",24.58,,1,0,,,"26-35",,"6/1/2020","8/31/2020"
12686,"1375","O0222","7/12/2020",89.05,,1,0,,,"46-55",,"7/1/2020","10/31/2020"
12687,"1375","O0237","6/3/2020",105.08,,1,0,,,"46-55",,"3/1/2020","7/31/2020"
12688,"1375","O0239","6/10/2020",17.81,,1,0,,,"46-55",,"3/1/2020","7/31/2020"
12689,"1261","O0170","8/16/2020",224.05,,1,0,,,"26-35",,"6/1/2020","8/31/2020"
12690,"1375","O0137","11/13/2020",89.05,,1,0,,,"46-55",,"7/1/2020","12/31/2020"
12691,"1375","O0134","7/10/2020",159.93,,1,0,,,"46-55",,"7/1/2020","8/31/2020"
12692,"1298","O0170","7/11/2020",178.1,,1,0,,,"26-35",,"6/1/2020","8/31/2020"
12693,"1375","O0147","8/21/2020",61.98,,1,0,,,"46-55",,"7/1/2020","10/31/2020"
12694,"1375","O0239","3/27/2020",200.18,,1,0,,,"46-55",,"3/1/2020","7/31/2020"
12695,"1375","O0239","7/6/2020",17.81,,1,0,,,"46-55",,"3/1/2020","7/31/2020"
12696,"1375","O0221","7/22/2020",63.76,,1,0,,,"46-55",,"7/1/2020","10/31/2020"
12697,"1375","O0136","7/27/2020",53.07,,1,0,,,"46-55",,"7/1/2020","12/31/2020"
12698,"1334","O0170","8/27/2020",88.69,,1,0,,,"46-55",,"6/1/2020","8/31/2020"
12699,"1336","O0170","6/13/2020",106.5,,1,0,,,"36-45",,"6/1/2020","8/31/2020"
12700,"1375","O0155","8/22/2020",85.13,,1,0,,,"46-55",,"7/1/2020","10/31/2020"
12701,"1353","O0170","7/4/2020",152.81,,1,0,,,"46-55",,"6/1/2020","8/31/2020"
12702,"1375","O0170","7/13/2020",42.39,,1,0,,,"46-55",,"6/1/2020","8/31/2020"
12703,"1375","O0146","8/15/2020",118.97,,1,0,,,"46-55",,"7/1/2020","10/31/2020"
12704,"1379","O0170","8/4/2020",85.13,,1,0,,,"36-45",,"6/1/2020","8/31/2020"
12705,"1375","O0147","9/29/2020",123.6,,1,0,,,"46-55",,"7/1/2020","10/31/2020"
12706,"1375","O0222","9/24/2020",17.81,,1,0,,,"46-55",,"7/1/2020","10/31/2020"
12707,"1437","O0170","8/15/2020",44.52,,1,0,,,"46-55",,"6/1/2020","8/31/2020"
12708,"1375","O0134","7/27/2020",31.7,,1,0,,,"46-55",,"7/1/2020","8/31/2020"
12709,"1375","O0222","9/12/2020",42.39,,1,0,,,"46-55",,"7/1/2020","10/31/2020"
12710,"1375","O0132","8/2/2020",123.6,,1,0,,,"46-55",,"7/1/2020","8/31/2020"
12711,"1375","O0130","7/17/2020",67.32,,0,1,,,"46-55",,"7/1/2020","8/31/2020"
12712,"1496","O0170","8/11/2020",59.49,,1,0,,,"26-35",,"6/1/2020","8/31/2020"
12713,"1558","O0170","8/23/2020",303.84,,1,0,,,"36-45",,"6/1/2020","8/31/2020"
